num fastfair pgm alex xindex learngroup
44.58 0.881494 0.642569 0.459708 2.212280 3.166790
44.59 0.879216 0.699519 0.459386 2.213280 3.423530
44.6 0.885471 0.560614 0.460800 2.223620 3.207580
44.61 0.878198 0.598303 0.458818 2.222250 3.217090
44.62 0.883222 0.538144 0.458945 2.228650 3.111500
44.63 0.870252 0.939794 0.453649 2.198650 3.190720
44.64 0.873084 0.598377 0.452555 2.203530 3.042800
44.65 0.866041 0.559578 0.456345 2.214250 3.147380
44.66 0.869314 0.697992 0.455952 2.208510 3.017880
44.67 0.881230 0.630819 0.457179 2.207770 3.290180
44.68 0.877336 0.548819 0.458764 2.209270 3.104580
44.69 0.877099 1.304580 0.459539 2.215140 3.161110
44.7 0.875459 0.550369 0.455823 2.196710 3.142920
44.71 0.876174 0.588078 0.457650 2.196390 3.257390
44.72 0.879237 0.734572 0.459070 2.185730 3.244820
44.73 0.878122 0.548035 0.460454 2.194840 3.225500
44.74 0.877763 0.611132 0.458270 2.208880 3.282870
44.75 0.882561 0.543556 0.458800 2.210540 3.320600
44.76 0.864426 0.934735 0.453775 2.176450 3.121470
44.77 0.870809 0.595634 0.459188 2.200050 3.040470
44.78 0.878106 0.561592 0.457096 2.212130 3.081130
44.79 0.877468 0.698318 0.456604 2.198280 3.133240
44.8 0.880572 0.538076 0.456962 2.227030 3.168100
44.81 0.875878 0.635069 0.456084 2.209400 3.049860
44.82 0.876929 2.534000 0.459219 2.203590 3.160720
44.83 0.875334 0.610298 0.454640 2.194590 3.145440
44.84 0.877088 0.620139 0.457192 2.189270 3.329250
44.85 0.875805 0.735519 0.457634 2.199560 3.232830
44.86 0.877364 0.548674 0.455754 2.191090 3.190320
44.87 0.875454 0.609824 0.457088 2.202390 3.103510
44.88 0.878643 0.538314 0.457541 2.215370 3.224040
44.89 0.867138 0.897283 0.460501 2.177830 3.127670
44.9 0.868960 0.632533 0.455822 2.179830 3.047180
44.91 0.863206 0.550247 0.456473 2.193180 3.141660
44.92 0.871351 0.702293 0.454070 2.179050 3.406270
44.93 0.875417 0.549706 0.456030 2.188150 3.034240
44.94 0.883288 0.633890 0.455346 2.198180 3.101030
44.95 0.872862 1.298020 0.458637 2.188600 3.047410
44.96 0.880718 0.561040 0.456698 2.195160 3.192310
44.97 0.879607 0.587906 0.457955 2.193190 3.146050
44.98 0.880419 0.548693 0.459409 2.200720 3.145860
44.99 0.882026 0.733801 0.461961 2.198670 3.167820
45 0.879425 0.598545 0.455190 2.197230 3.436480
45.01 0.880153 0.557046 0.454343 2.195000 3.171480
45.02 1.242000 0.897692 0.455077 2.184670 3.132830
45.03 1.285390 0.631581 0.456084 2.190370 3.090850
45.04 1.233650 0.547889 0.457608 2.191900 3.103220
45.05 1.159540 0.682130 0.457014 2.188450 3.142630
45.06 1.121290 0.561489 0.454373 2.179610 3.077240
45.07 1.088050 0.596944 0.453636 2.178140 3.130160
45.08 1.073730 8.685320 0.457955 2.199260 3.152940
45.09 1.053310 0.592085 0.453167 2.168340 3.217920
45.1 1.040550 0.632194 0.451854 2.172110 3.068280
45.11 1.032840 0.547949 0.455090 2.195770 3.242950
45.12 1.020710 0.737682 0.458569 2.186770 3.090710
45.13 1.017490 0.594703 0.455471 2.184550 3.117650
45.14 1.007430 0.536252 0.456847 2.184990 3.126710
45.15 0.959402 0.914910 0.452886 2.168600 3.172760
45.16 0.937366 0.544206 0.449692 2.145420 3.050560
45.17 0.944596 0.630182 0.453849 2.170230 3.380720
45.18 0.943438 0.685554 0.452875 2.169870 3.255510
45.19 0.959991 0.559213 0.454012 2.188200 3.157470
45.2 0.950497 0.591844 0.454012 2.190800 3.175240
45.21 0.943050 1.345970 0.456757 2.192640 3.087250
45.22 0.936417 0.534998 0.454261 2.184540 3.140750
45.23 0.941877 0.595361 0.455692 2.173960 3.167330
45.24 0.936146 0.557139 0.455707 2.196460 3.224400
45.25 0.935965 0.697000 0.460434 2.188630 3.356330
45.26 0.942080 0.629390 0.457214 2.198210 3.147210
45.27 0.935241 0.548000 0.456761 2.197920 3.192250
45.28 0.920399 0.907330 0.455089 2.186340 3.086490
45.29 0.894088 0.547400 0.452262 2.178690 3.104900
45.3 0.905542 0.633041 0.456053 2.177610 3.109190
45.31 0.904881 0.684195 0.454209 2.193650 3.099490
45.32 0.919261 0.548327 0.457757 2.205230 3.041000
45.33 0.914317 0.607206 0.458873 2.188030 3.059030
45.34 0.910680 0.546858 0.455126 2.200340 3.364900
45.35 0.912234 2.593630 0.457150 2.186440 3.052820
45.36 0.907300 0.642853 0.456625 2.177920 3.169410
45.37 0.912508 0.560028 0.454863 2.188740 3.169610
45.38 0.912619 0.697243 0.458915 2.182590 3.146960
45.39 0.912113 0.538153 0.459977 2.180310 3.154910
45.4 0.911409 0.634379 0.460706 2.183680 3.184150
45.41 0.894509 0.896032 0.455448 2.180820 3.169020
45.42 0.884970 0.561489 0.452100 2.162360 3.332900
45.43 0.882897 0.597324 0.454122 2.177170 3.082010
45.44 0.891104 0.728869 0.454448 2.174920 3.200540
45.45 0.897221 0.549189 0.455453 2.188000 3.051790
45.46 0.897558 0.609404 0.456251 2.202570 3.129280
45.47 0.896133 0.549013 0.455279 2.179410 3.033300
45.48 0.889646 1.290570 0.453971 2.164140 3.129880
45.49 0.888548 0.633743 0.454048 2.182310 3.057990
45.5 0.889251 0.546638 0.462633 2.173380 3.404550
45.51 0.894027 0.709853 0.458770 2.186810 3.175220
45.52 0.900524 0.543600 0.461095 2.200920 3.032320
45.53 0.892951 0.634768 0.455588 2.186890 3.194940
45.54 0.893128 0.896539 0.455749 2.200540 3.093400
45.55 0.870820 0.561057 0.454308 2.172040 3.068310
45.56 0.876394 0.586706 0.453843 2.169050 3.040740
45.57 0.879907 0.549428 0.454191 2.180900 3.126610
45.58 0.889005 0.733334 0.457744 2.191400 3.150640
45.59 0.892929 0.598734 0.458052 2.188140 3.240570
45.6 0.883372 0.561239 0.455335 2.185930 3.170120
45.61 0.887901 4.462000 0.457154 2.180520 3.046600
45.62 0.888631 0.685554 0.453514 2.190930 3.106200
45.63 0.897609 0.547699 0.459937 2.203560 3.235180
45.64 0.896893 0.712468 0.459112 2.184870 3.066170
45.65 0.890720 0.539674 0.460035 2.194420 3.212070
45.66 0.895156 0.596109 0.458224 2.184730 3.074960
45.67 0.891836 0.933745 0.460349 2.189960 3.330550
45.68 0.876947 0.548956 0.454970 2.187380 3.056950
45.69 0.875454 0.603853 0.454579 2.177330 3.113580
45.7 0.882826 0.547307 0.453467 2.180230 3.081730
45.71 0.884124 0.730577 0.455204 2.186010 3.059120
45.72 0.887726 0.596976 0.455877 2.190540 3.067510
45.73 0.889659 0.536661 0.456706 2.201950 3.123880
45.74 0.898870 1.324140 0.456508 2.178050 3.089620
45.75 0.882413 0.557452 0.456844 2.180010 3.099920
45.76 0.887954 0.631454 0.457286 2.175370 3.326310
45.77 0.882401 0.697036 0.458966 2.172070 3.154240
45.78 0.888631 0.556864 0.464320 2.199830 3.251740
45.79 0.887178 0.596444 0.459172 2.188210 3.192800
45.8 0.886766 0.931997 0.457293 2.202320 3.170800
45.81 0.875512 0.549092 0.454579 2.177900 3.110360
45.82 0.878065 0.587907 0.455943 2.183700 2.980520
45.83 0.883826 0.561892 0.457897 2.186360 3.168720
45.84 0.890090 0.696463 0.459506 2.186830 3.359340
45.85 0.886508 0.635147 0.459158 2.189430 3.117450
45.86 0.885719 0.544350 0.457461 2.179820 3.158810
45.87 0.882161 2.551630 0.458425 2.205280 3.067710
45.88 0.885683 0.593237 0.456440 2.181070 3.126030
45.89 0.890375 0.656213 0.456224 2.185980 3.097810
45.9 0.882962 0.687659 0.458032 2.182580 3.043890
45.91 0.884271 0.549458 0.463102 2.182940 3.247320
45.92 0.884803 0.610073 0.457551 2.182470 3.081420
45.93 0.889756 0.545345 0.459368 2.180240 3.308510
45.94 0.863049 0.936198 0.455603 2.163780 3.036500
45.95 0.871559 0.590846 0.454321 2.180010 3.078210
45.96 0.873157 0.561138 0.451751 2.171120 3.045810
45.97 0.880694 0.692620 0.456635 2.178060 3.157410
45.98 0.886730 0.634481 0.457186 2.175740 3.168720
45.99 0.879240 0.537337 0.452828 2.179090 3.124260
46 0.887742 1.294930 0.470836 2.185660 3.165330
46.01 0.878337 0.557567 0.455930 2.208410 3.313460
46.02 0.881307 0.594941 0.456398 2.202750 3.111270
46.03 0.893542 0.729150 0.458929 2.191590 3.217320
46.04 0.891683 0.548734 0.462693 2.186270 3.112070
46.05 0.887189 0.607382 0.460073 2.198560 3.198460
46.06 0.889626 0.549590 0.458045 2.203100 3.094840
46.07 0.872251 0.932318 0.453346 2.193220 3.068520
46.08 0.876797 0.586179 0.452930 2.189690 3.140920
46.09 0.882569 0.549267 0.457474 2.182510 3.395850
46.1 0.884949 0.702771 0.456954 2.184480 3.130190
46.11 0.886011 0.549166 0.459501 2.181950 3.160600
46.12 0.885322 0.628925 0.455140 2.191290 3.017860
46.13 0.881385 34.187603 0.457181 2.176440 3.120140
46.14 0.879096 0.697069 0.456803 2.177270 3.101940
46.15 0.878011 0.627454 0.458686 2.190070 3.125200
46.16 0.882537 0.535737 0.461058 2.179630 3.201840
46.17 0.886919 0.739670 0.467882 2.183870 3.154170
46.18 0.885270 0.597027 0.465272 2.178680 3.396220
46.19 0.896314 0.560799 0.462726 2.184660 3.093100
46.2 0.883488 0.903280 0.459694 2.189890 3.152110
46.21 0.878153 0.631542 0.456171 2.185210 3.133230
46.22 0.885541 0.544546 0.458635 2.168150 3.063650
46.23 0.886242 0.706707 0.463538 2.174110 3.007370
46.24 0.886471 0.545500 0.465090 2.166790 3.089310
46.25 0.886366 0.585670 0.462930 2.185770 3.168010
46.26 0.884244 1.358950 0.459821 2.183600 3.357740
46.27 0.875902 0.544523 0.456385 2.172220 3.107390
46.28 0.881133 0.605553 0.458295 2.169040 3.104060
46.29 0.875528 0.543742 0.459902 2.179020 3.051990
46.3 0.888752 0.728403 0.462606 2.178020 3.165590
46.31 0.885695 0.593537 0.463975 2.184710 3.077490
46.32 0.891148 0.557457 0.461802 2.176200 3.128690
46.33 0.882442 0.884579 0.457759 2.176670 3.119900
46.34 0.870953 0.548865 0.458591 2.158460 3.075230
46.35 0.872759 0.631112 0.458957 2.177210 3.305490
46.36 0.874855 0.695401 0.461808 2.816020 3.552100
46.37 0.879720 0.555317 0.462644 2.466740 3.131560
46.38 0.881305 0.595939 0.461554 2.395930 3.154070
46.39 0.886169 2.639020 0.471728 2.350610 3.109600
46.4 0.877634 0.593878 0.462555 2.313470 3.125160
46.41 0.880663 0.644332 0.459317 2.276440 3.108090
46.42 0.881341 0.535824 0.460468 2.260710 3.178020
46.43 0.881124 0.694083 0.463354 2.271050 3.215230
46.44 0.887620 0.633585 0.470658 2.253920 3.185280
46.45 0.885505 0.548305 0.462965 2.237500 3.120950
46.46 0.877531 0.904301 0.459583 2.238890 3.110200
46.47 0.880908 0.546692 0.458936 2.228780 3.115160
46.48 0.887185 0.632468 0.459444 2.243530 3.080040
46.49 0.881593 0.694137 0.461744 2.234310 3.120490
46.5 0.882844 0.538473 0.463302 2.228320 3.258900
46.51 0.880868 0.609307 0.461725 2.225780 3.328320
46.52 0.881683 0.545650 0.459686 2.215080 3.120610
46.53 0.876760 1.354380 0.457034 2.190080 94.688797
46.54 0.879765 0.589495 0.461447 2.210090 3.206580
46.55 0.876756 0.560998 0.458098 2.206180 3.215000
46.56 0.879248 0.692724 0.463488 2.200580 3.104050
46.57 0.887955 0.629789 0.462675 2.213470 3.129410
46.58 0.884562 0.551289 0.461479 2.192690 3.165830
46.59 0.878336 0.882813 0.459625 2.206770 3.109520
46.6 0.873630 0.560082 0.457429 2.192430 3.357280
46.61 0.875611 0.592409 0.459067 2.184480 3.115540
46.62 0.877331 0.728663 0.458689 2.205200 3.120740
46.63 0.878189 0.543633 0.463965 2.194780 3.204410
46.64 0.879039 0.607820 0.461472 2.189530 3.098530
46.65 0.881242 0.545768 0.461083 2.206120 3.185770
46.66 0.886028 4.625730 0.460902 2.211640 3.248600
46.67 0.884280 0.629738 0.461118 2.212800 3.116790
46.68 0.884374 0.556333 0.462416 2.210700 3.402770
46.69 0.886313 0.711198 0.465947 2.195260 3.173830
46.7 0.885316 0.548812 0.465547 2.194790 3.161870
46.71 0.880972 0.637021 0.463400 2.205490 3.169850
46.72 0.883136 0.898032 0.460894 2.188260 3.217910
46.73 0.875992 0.558766 0.456086 2.184210 3.103270
46.74 0.875319 0.595990 0.458928 2.173770 3.095180
46.75 0.878699 0.732981 0.460729 2.175160 3.090030
46.76 0.881058 0.537253 0.461182 2.167530 3.359320
46.77 0.880654 0.597061 0.461249 2.176470 3.148460
46.78 0.879080 0.559019 0.461473 2.192790 3.199860
46.79 0.884217 1.296710 0.460409 2.214170 3.110350
46.8 0.882324 0.630101 0.458279 2.182780 3.133220
46.81 0.892315 0.548811 0.461943 2.192440 3.196180
46.82 0.891451 0.706380 0.463965 2.214390 3.215230
46.83 0.893525 0.547709 0.464098 2.193580 3.215920
46.84 0.888661 0.587028 0.469907 2.173000 3.367600
46.85 0.888716 0.935926 0.462401 2.194390 3.184510
46.86 0.876038 0.545941 0.456127 2.169990 3.057150
46.87 0.881070 0.611163 0.458330 2.179750 3.146670
46.88 0.883912 0.548220 0.461853 2.175970 3.068030
46.89 0.882260 0.729916 0.465690 2.178540 3.031590
46.9 0.883678 0.597890 0.461139 2.190110 3.123440
46.91 0.884981 0.559254 0.461795 2.203220 3.196310
46.92 0.877781 2.599490 0.459994 2.180910 3.194330
46.93 0.882308 0.583942 0.458218 2.180660 3.324480
46.94 0.881926 0.648368 0.461684 2.191560 3.238360
46.95 0.882157 0.693988 0.461947 2.179350 3.198710
46.96 0.880073 0.561717 0.461298 2.179720 3.165570
46.97 0.879820 0.593540 0.459414 2.183080 3.165330
46.98 0.878836 0.935758 0.462666 2.193920 3.227510
46.99 0.873373 0.545816 0.456580 2.169250 3.171910
47 0.870758 0.607777 0.455917 2.171480 3.179510
47.01 0.882342 0.536890 0.460989 2.181050 3.443170
47.02 0.874487 0.695973 0.463011 2.155840 3.062000
47.03 0.877477 0.634606 0.462888 2.164370 3.187980
47.04 0.874665 0.547386 0.462695 2.166890 3.166540
47.05 0.879668 1.309880 0.458138 2.178340 3.165440
47.06 0.882622 0.544557 0.459521 2.195040 3.113130
47.07 0.884628 0.633137 0.461669 2.188480 3.205380
47.08 0.888567 0.695749 0.460290 2.189340 3.161520
47.09 0.889188 0.561912 0.462349 2.192190 3.497830
47.1 0.889153 0.587453 0.461679 2.204430 3.173470
47.11 0.882426 0.558623 0.460415 2.188550 3.137220
47.12 0.876376 0.934049 0.477751 2.171760 3.106200
47.13 0.877691 0.595774 0.455493 2.175230 3.142710
47.14 0.888104 0.555899 0.458494 2.205120 3.119700
47.15 0.880267 0.695840 0.461914 2.187780 3.095270
47.16 0.882497 0.633228 0.464092 2.194550 3.154150
47.17 0.882324 0.548677 0.461845 2.187510 3.174320
47.18 0.876933 8.576330 0.465166 2.156600 3.349810
47.19 0.886723 0.612206 0.457880 2.169240 3.106720
47.2 0.882737 0.606377 0.464645 2.160190 3.195850
47.21 0.886053 0.738262 0.471524 2.183890 3.163620
47.22 0.890033 0.547822 0.467298 2.191940 3.170580
47.23 0.887729 0.603485 0.463988 2.199750 3.212670
47.24 0.891399 0.546815 0.466004 2.186010 3.156280
47.25 0.876444 0.942199 0.458327 2.167400 3.047500
47.26 0.870692 0.594747 0.458495 2.158170 3.351450
47.27 0.879419 0.536003 0.461357 2.164760 3.084980
47.28 0.882258 0.707369 0.462952 2.176230 3.085770
47.29 0.888824 0.545116 0.466125 2.188430 3.204910
47.3 0.883045 0.632991 0.460615 2.188130 3.099360
47.31 0.876650 1.309770 0.461762 2.176010 3.141350
47.32 0.886386 0.560126 0.457662 2.173980 3.159040
47.33 0.884430 0.593168 0.460666 2.165700 3.222070
47.34 0.889389 0.731674 0.463304 2.178310 3.352940
47.35 0.888374 0.548082 0.464294 2.174890 3.221220
47.36 0.891780 0.586650 0.464825 2.186150 3.187390
47.37 0.891972 0.559988 0.466008 2.187350 3.205890
47.38 0.878154 0.894389 0.458926 2.187050 3.138980
47.39 0.874237 0.632761 0.457011 2.173060 3.130420
47.4 0.883321 0.541823 0.460291 2.171150 3.176130
47.41 0.880034 0.709029 0.463608 2.184570 3.139260
47.42 0.879380 0.547155 0.468290 2.177170 3.141570
47.43 0.881882 0.634508 0.479797 2.178430 3.440850
47.44 0.882782 2.542230 0.481029 2.162400 3.191570
47.45 0.885350 0.596812 0.482593 2.168020 3.096410
47.46 0.879414 0.640895 0.479615 2.165580 3.169130
47.47 0.887960 0.549640 0.480205 2.177990 3.143030
47.48 0.886977 0.730875 0.483328 2.171030 3.051020
47.49 0.891642 0.597961 0.478886 2.179270 3.135530
47.5 0.888332 0.560456 0.466195 2.195510 3.079240
47.51 0.877297 0.897034 0.462348 2.166370 3.362080
47.52 0.873816 0.633335 0.460538 2.162900 3.123340
47.53 0.883598 0.536424 0.463570 2.175150 3.127500
47.54 0.878146 0.696156 0.465349 2.173000 3.223610
47.55 0.885273 0.558923 0.467750 2.173150 3.171530
47.56 0.885816 0.598872 0.466028 2.183730 3.191910
47.57 0.883436 1.335660 0.466151 2.174850 3.238710
47.58 0.888037 0.549338 0.459329 2.179120 3.075010
47.59 0.886107 0.607828 0.464291 2.170240 3.407620
47.6 0.884563 0.547586 0.465400 2.159590 3.152140
47.61 0.887798 0.685660 0.468713 2.177760 3.153600
47.62 0.893574 0.634051 0.468949 2.171270 3.188600
47.63 0.889666 0.548149 0.469159 2.178840 3.163690
47.64 0.878798 0.910278 0.460933 2.169550 3.143560
47.65 0.864449 0.544607 0.458884 2.160310 3.158040
47.66 0.875239 0.633923 0.459677 2.161180 3.210500
47.67 0.878050 0.697244 0.470848 2.169850 3.119020
47.68 0.884509 0.558159 0.467422 2.184440 3.372790
47.69 0.886641 0.598113 0.468294 2.177130 3.098870
47.7 0.881888 0.537756 0.467057 2.174730 3.167770
47.71 0.891126 4.532500 0.462897 2.170860 3.025630
47.72 0.892826 0.633365 0.463459 2.179360 3.066090
47.73 0.889840 0.560736 0.464923 2.196600 3.156120
47.74 0.887432 0.694014 0.468968 2.188760 3.146290
47.75 0.885859 0.634471 0.466741 2.186000 3.135960
47.76 0.884921 0.555966 0.465145 2.185230 3.342340
47.77 0.882357 0.914270 0.463339 2.191250 3.096260
47.78 0.874564 0.536998 0.458260 2.190980 3.116700
47.79 0.876514 0.597699 0.458236 2.204450 3.128440
47.8 0.880653 0.730227 0.462358 2.193650 3.170050
47.81 0.885788 0.548523 0.464961 2.196320 3.223570
47.82 0.889780 0.605428 0.463995 2.214930 3.133750
47.83 0.878435 0.549042 0.463377 2.225560 3.171820
47.84 0.885852 1.347330 0.458912 2.210840 3.216800
47.85 0.881326 0.595596 0.459436 2.215540 3.349710
47.86 0.881780 0.561155 0.463223 2.203850 3.119050
47.87 0.889281 0.684295 0.468905 2.216430 3.137940
47.88 0.891947 0.548604 0.467746 2.236200 3.103750
47.89 0.891272 0.634530 0.467834 2.209620 3.178300
47.9 0.888207 0.897456 0.462670 2.205770 3.126730
47.91 0.882444 0.556809 0.462220 2.213840 3.062800
47.92 0.881319 0.597263 0.459011 2.208710 3.113200
47.93 0.887606 0.732988 0.466728 2.207490 3.248320
47.94 0.888992 0.549727 0.466689 2.218660 3.119220
47.95 0.889434 0.588474 0.466535 2.210280 3.149060
47.96 0.885067 0.561156 0.463354 2.219990 3.138140
47.97 0.882140 2.605210 0.460379 2.225270 3.076550
47.98 0.897669 0.689252 0.461622 2.207890 3.177170
47.99 0.886309 0.551106 0.464613 2.212100 3.149030
48 0.885346 0.705879 0.467076 2.199430 3.156510
48.01 0.882476 0.549483 0.470952 2.210720 3.185270
48.02 0.884462 0.633620 0.464596 2.202350 3.331950
48.03 0.885858 0.896753 0.467403 2.216710 3.233780
48.04 0.865592 0.538812 0.457312 2.197020 3.013530
48.05 0.867524 0.608713 0.458757 2.194140 3.063070
48.06 0.874489 0.546768 0.461718 2.201050 3.106260
48.07 0.876304 0.734390 0.468233 2.185950 3.154250
48.08 0.882549 0.591893 0.464701 2.206800 3.186070
48.09 0.882529 0.561432 0.464888 2.218690 3.177260
48.1 0.884794 1.293450 0.461454 2.218060 3.304900
48.11 0.888490 0.635235 0.463257 2.223100 3.095110
48.12 0.884966 0.537990 0.466109 2.211730 3.154620
48.13 0.883728 0.695809 0.466109 2.215780 3.073100
48.14 0.887138 0.559999 0.469130 2.239940 3.134240
48.15 0.888868 0.599892 0.465030 2.224010 3.200470
48.16 0.885244 0.934563 0.467443 2.226440 3.044090
48.17 0.874248 0.543872 0.460239 2.203650 3.027920
48.18 0.874772 0.607702 0.460592 2.222050 3.090000
48.19 0.879548 0.547875 0.463389 2.233150 3.244830
48.2 0.883859 0.733983 0.466390 2.215320 3.199430
48.21 0.888837 0.587593 0.464492 2.240170 3.142210
48.22 0.888312 0.550252 0.464260 2.225770 3.064630
48.23 0.882038 17.401800 0.465561 2.212770 3.084070
48.24 0.889019 0.582879 0.464418 2.218310 3.111410
48.25 0.883172 0.630181 0.467402 2.204320 3.232980
48.26 0.887204 0.699606 0.469000 2.222060 3.116010
48.27 0.890524 0.559685 0.467945 2.222950 3.373110
48.28 0.893529 0.597342 0.467416 2.208660 3.103000
48.29 0.893223 0.536262 0.468109 2.209390 3.180580
48.3 0.881054 0.944761 0.461734 2.208200 3.045330
48.31 0.885372 0.595576 0.464921 2.212410 3.082140
48.32 0.882702 0.556361 0.468268 2.212730 3.181530
48.33 0.885196 0.694525 0.469554 2.225880 3.133610
48.34 0.894266 0.628476 0.467780 2.218820 3.146000
48.35 0.893206 0.545681 0.467550 2.229690 3.237250
48.36 0.882197 1.328690 0.465399 2.201330 3.245680
48.37 0.883423 0.547376 0.463871 2.199380 3.121140
48.38 0.881389 0.587016 0.467623 2.204030 3.050290
48.39 0.880923 0.732894 0.468342 2.207810 3.151250
48.4 0.893216 0.545469 0.471900 2.208480 3.108950
48.41 0.886309 0.607011 0.468568 2.220960 3.144240
48.42 0.891559 0.541261 0.465772 2.233160 3.123690
48.43 0.875829 0.933379 0.463891 2.200830 3.095680
48.44 0.878365 0.594993 0.462462 2.203070 3.276990
48.45 0.881186 0.560283 0.462985 2.734370 3.141340
48.46 0.884593 0.685954 0.468271 2.446790 3.100980
48.47 0.883327 0.548676 0.468833 2.371910 3.175010
48.48 0.885545 0.633745 0.466154 2.331050 3.174400
48.49 0.891361 2.622290 0.464030 2.303790 3.124790
48.5 0.886492 0.608830 0.466192 2.264470 3.069130
48.51 0.880939 0.618584 0.464014 2.257370 3.051500
48.52 0.882886 0.729500 0.470040 2.237500 3.095180
48.53 0.893999 0.549865 0.468126 2.243490 3.300310
48.54 0.890342 0.610295 0.470851 2.248520 3.167370
48.55 0.892260 0.537584 0.467903 2.248380 3.219800
48.56 0.887254 0.899513 0.464800 2.234660 3.219990
48.57 0.886264 0.632957 0.462764 2.237330 3.083810
48.58 0.881744 0.549240 0.463479 2.230380 3.155840
48.59 0.885222 0.704574 0.468494 2.236610 3.082900
48.6 0.891891 0.547288 0.468023 2.231670 3.195090
